ID,LastName,FirstName,URL,Weight,TeamID,MemberID,Birthday,PlayerNum,YearsPro,Drafted,Height,Salary,StandingLayup,DrivingLayup,PostFadeaway,PostHook,PostControl,DrawFoul,MovingShotClose,StandingShotClose,MovingShotMidRange,StandingShotMidRange,MovingShotThree,StandingShotThree,FreeThrow,BallControl,PassingVision,PassingIQ,PassingAccuracy,BoxOut,OffensiveRebound,DeffensiveRebound,LateralQuickness,PassPerception,Block,ShotContest,Steal,DefensiveConsistency,OnBallDefenseIQ,PickAndRollDefenseIQ,HelpDefensiveIQ,LowPostDefenseIQ,StandingDunk,DrivingDunk,ContactDunk,Speed,Acceleration,Vertical,Strength,Stamina,Hustle,ShotIQ,Hands,ReactionTime,OffensiveConsistency,,,,,,,,,,,,,,,,,OverallDurability,,Shot,StandingLayup,DrivingLayup,StandingDunk,DrivingDunk,FlashyDunk,AlleyDop,Putback,Crash,SpinLayup,HopStepLayup,EuroStepLayup,Floater,StepThroughShot,ShotUnderBasket,ShotClose,ShotCloseLeft,ShotCloseMiddle,ShotCloseRight,ShotMidRange,ShotMidRangeLeft,ShotMidRangeLeftCenter,ShotMidRangeCenter,ShotMidRangeRightCenter,ShotMidRangeRight,ShotThree,ShotThreeLeft,ShotThreeLeftCenter,ShotThreeCenter,ShotThreeRightCenter,ShotThreeRight,ContestedJumper,StepBackJumper,SpinJumper,PullUpInTransaction,UseGlass,Drive,DriveRight,TripleThreatPumpFake,TripleThreatJabStep,TripleThreatIdle,TripleThreatShot,SetupWithSizeup,SetupWithHesitation,NoSetupDribble,DrivingCrossover,DrivingSpin,DrivingStepBack,DrivingHalfSpin,,DrivingBehindTheBack,DrivingDribbleHesitation,DrivingInAndOut,NoDrivingDribbleMove,AttachStrongOnDrive,DishToOpenMan,Touches,,RollvsPop,,,,,,,,,,,,,,,,,FlashyPass,AlleyDopPass,PassInterception,TakeCharge,OnBallSteal,ContestShot,BlockShot,Foul,HardFoul
2575,Teletovic,Mirza,http://mtdb.com/nba2k16/player/mirza-teletovic/,242,24,2509,9/17/1985,35,4,R:1 P:0,"2' 11""",5500000,75,68,57,50,60,50,78,78,71,78,72,78,71,60,35,62,50,75,41,78,60,47,53,62,56,40,54,63,58,64,60,54,60,64,60,55,46,80,71,86,80,62,60,74,84,84,85,85,82,81,83,81,84,87,87,85,82,81,81,83,25,62,35,15,10,10,40,15,15,0,25,45,65,25,72,49,10,6,3,2,30,4,4,4,6,4,65,4,4,5,3,2,20,15,0,35,25,65,54,15,15,55,15,0,0,99,0,0,0,0,0,0,0,0,99,30,35,70,8,10,0,5,15,0,6,0,0,0,0,5,5,5,0,0,0,3,10,0,45,60,50,50,53,76,55
1381,Price,Ronnie,http://mtdb.com/nba2k16/player/ronnie-price/,190,24,1381,6/21/1983,14,11,R:1 P:0,"2' 0""",947276,73,74,39,25,25,46,69,66,70,68,72,77,80,75,72,74,70,25,35,39,76,60,32,78,90,60,76,75,74,25,25,53,25,69,77,75,48,81,90,47,64,78,25,70,80,84,82,85,84,85,81,82,83,84,84,74,74,70,70,74,25,43,10,45,0,10,65,5,0,55,72,69,77,72,70,16,5,3,2,7,20,5,17,5,5,11,40,6,14,3,2,4,34,45,0,25,5,71,56,1,1,95,65,85,45,65,25,5,40,20,5,5,35,15,50,20,72,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,70,39,65,72,72,66,63
4387,Booker,Devin,http://mtdb.com/nba2k16/player/devin-booker/,205,24,4387,10/30/1996,1,1,R:2 P:13,"9' 7""",2127840,75,75,38,28,30,44,72,74,82,84,83,84,83,68,45,59,58,40,41,40,76,50,43,58,62,50,68,62,60,38,30,50,25,75,77,65,42,80,63,70,80,58,55,78,84,79,82,84,83,81,82,80,81,78,78,84,85,81,72,81,25,65,25,45,15,30,65,35,25,15,30,50,55,50,30,30,5,4,4,5,15,5,11,4,4,6,45,5,10,4,3,5,60,0,15,35,0,70,47,5,10,75,10,10,60,30,50,15,20,15,0,0,0,0,75,60,45,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,62,58,64,40,43,64,10
2782,Goodwin,Archie,http://mtdb.com/nba2k16/player/archie-goodwin/,198,24,2715,8/17/1994,20,3,R:1 P:29,"1' 5""",1160160,79,76,51,40,52,75,67,68,60,62,65,78,73,78,48,69,60,37,52,49,58,51,52,54,63,50,62,61,64,44,40,68,30,71,80,72,42,85,60,69,90,54,50,72,82,81,81,81,83,82,81,82,82,81,82,84,85,84,86,81,65,59,20,65,10,30,60,25,14,55,35,60,60,40,82,46,20,3,3,3,25,4,9,3,4,3,45,5,7,4,2,4,48,55,35,15,24,89,56,5,45,95,25,90,60,80,35,50,40,35,5,30,25,25,65,60,48,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,73,10,77,71,40,35,67
1510,Westbrook,Russell,http://mtdb.com/nba2k16/player/russell-westbrook/,200,25,1510,11/12/1988,0,8,R:2 P:4,"17' 4""",16744218,88,96,76,45,69,94,64,70,75,78,70,76,83,90,94,89,93,78,54,67,85,80,37,82,85,80,80,78,80,42,30,90,35,96,91,85,74,98,98,95,95,82,98,89,92,94,95,96,94,93,92,91,90,84,60,88,89,90,91,83,99,90,20,75,2,50,75,80,30,45,75,90,70,55,55,40,60,7,1,1,95,5,7,7,4,7,70,8,6,5,1,1,85,55,5,40,65,99,45,5,15,60,20,20,60,30,85,40,35,20,10,35,70,50,80,80,94,99,22,0,0,0,45,30,17,0,0,0,0,5,0,0,70,0,0,0,45,40,88,66,82,75,40,48,35
2779,Roberson,Andre,http://mtdb.com/nba2k16/player/andre-roberson/,210,25,2712,12/4/1991,21,3,R:1 P:26,"2' 4""",1210800,84,76,52,52,51,42,52,54,47,61,61,63,47,70,34,74,76,72,50,66,82,78,57,78,67,80,83,80,79,56,55,77,35,63,62,72,66,82,95,85,86,80,55,68,82,83,82,83,84,83,84,81,83,81,81,83,84,84,86,81,25,48,45,15,35,45,25,35,32,4,25,30,40,15,25,41,5,2,1,18,0,1,7,1,1,6,40,1,9,2,2,8,35,15,60,10,35,55,55,15,25,65,35,30,20,60,40,20,35,0,0,0,25,0,95,50,34,32,2,50,5,10,10,5,2,0,0,0,0,10,10,10,5,0,0,5,5,0,59,3,51,69,65,47,52
1411,Durant,Kevin,http://mtdb.com/nba2k16/player/kevin-durant/,240,25,1411,9/29/1988,35,9,R:1 P:2,"12' 7""",20158622,94,96,85,70,83,80,89,88,91,92,85,86,85,89,71,70,72,79,34,72,74,75,62,80,60,70,76,75,78,68,60,85,40,78,79,77,55,95,80,98,90,80,98,92,98,99,98,81,81,98,96,97,98,80,88,81,82,60,60,87,65,99,45,45,45,50,70,80,25,35,60,50,65,45,85,23,50,10,3,2,85,5,8,7,3,13,85,4,11,7,2,2,80,70,25,60,45,80,51,5,15,30,50,40,40,20,65,30,45,20,0,20,45,30,80,80,71,99,29,0,40,50,20,5,24,15,15,30,30,40,35,75,35,0,0,18,30,40,86,64,80,70,70,34,40
1698,Ibaka,Serge,http://mtdb.com/nba2k16/player/serge-ibaka/,245,25,1698,9/18/1989,9,7,R:2 P:24,"15' 4""",12250000,84,74,57,60,66,50,82,83,86,88,79,81,83,35,29,72,29,75,60,70,57,71,87,92,55,80,79,78,86,86,80,80,45,59,57,88,78,88,85,72,80,92,60,80,95,96,96,94,97,98,96,95,94,94,96,95,95,97,95,92,25,73,45,30,55,45,50,85,75,20,20,15,10,15,40,27,35,6,5,3,80,5,8,4,10,9,55,6,5,5,4,3,50,0,0,5,25,40,52,15,20,25,40,0,0,99,15,0,0,0,0,0,0,0,90,60,29,66,51,40,5,50,35,25,47,25,10,5,0,15,25,30,20,5,10,18,5,0,60,70,68,90,99,62,55
2765,Adams,Steven,http://mtdb.com/nba2k16/player/steven-adams/,250,25,2698,7/20/1993,12,3,R:1 P:12,"0' 1""",2279040,66,50,62,53,66,70,80,82,58,60,25,25,50,35,30,63,38,70,81,74,44,58,77,74,58,60,78,80,77,80,80,63,40,58,44,68,76,85,72,75,79,74,50,74,84,83,82,80,80,81,82,81,82,80,83,84,84,80,81,80,65,67,55,10,50,35,15,80,80,7,15,10,15,10,35,81,60,3,1,1,5,1,1,4,1,1,0,1,1,2,1,1,50,0,0,5,60,10,56,5,15,10,20,0,0,35,5,0,0,0,0,0,0,0,95,65,30,50,12,70,5,5,40,25,8,30,30,0,0,15,0,0,10,5,30,15,0,0,52,8,53,79,72,47,76
2330,Kanter,Enes,http://mtdb.com/nba2k16/player/enes-kanter/,247,25,2125,5/20/1992,11,5,R:3 P:3,"10' 11""",16407500,92,64,73,74,76,76,80,83,68,74,64,75,78,50,29,64,40,89,90,77,28,68,51,74,57,65,74,72,77,73,85,58,35,69,28,60,75,79,78,88,92,64,75,80,83,82,81,74,79,82,83,80,80,78,78,80,75,80,80,82,99,68,40,15,40,10,5,75,60,5,5,10,5,5,53,64,65,7,3,3,70,3,0,2,6,1,5,5,0,3,2,1,35,0,0,5,25,10,52,5,5,65,25,0,0,99,0,0,0,0,0,0,0,0,99,70,29,86,55,99,5,10,30,30,45,40,35,0,0,0,0,0,20,10,35,18,0,0,35,76,45,78,71,78,65
1515,Augustin,D.J.,http://mtdb.com/nba2k16/player/d-j-augustin/,183,25,1515,11/10/1987,14,8,R:1 P:9,"12' 10""",3000000,76,79,59,25,32,50,72,73,70,74,74,79,86,85,74,80,79,27,30,44,48,60,27,48,60,50,52,50,54,25,25,25,25,84,89,68,28,84,82,80,80,48,65,74,90,84,80,83,82,80,80,88,85,70,70,85,85,75,74,84,25,66,15,60,0,0,0,0,0,40,70,80,70,60,91,37,50,3,2,4,45,4,13,3,2,8,75,3,10,5,2,4,10,35,5,40,5,68,52,15,15,40,30,25,50,25,55,10,35,15,5,15,40,30,80,30,74,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,72,58,66,52,27,38,0
2457,Waiters,Dion,http://mtdb.com/nba2k16/player/dion-waiters/,225,25,2447,12/10/1991,3,4,R:1 P:4,"16' 11""",5138430,82,75,53,46,48,62,60,62,77,79,70,74,68,79,44,60,68,36,35,43,78,65,45,68,67,50,78,79,59,55,40,76,45,76,80,78,64,81,70,64,73,68,50,74,85,88,85,83,83,84,82,80,80,70,72,75,74,80,80,78,99,70,25,60,15,40,70,75,30,20,65,80,75,55,91,40,30,3,6,6,75,7,5,2,6,3,55,5,6,2,3,6,50,40,25,35,15,80,52,5,20,35,40,30,30,40,30,40,50,25,15,0,60,30,99,70,44,79,5,0,50,40,30,30,4,0,0,0,0,0,0,30,15,10,0,0,25,10,68,45,72,45,41,46,55
1024,Collison,Nick,http://mtdb.com/nba2k16/player/nick-collison/,255,25,1024,10/26/1980,4,12,R:2 P:12,"0' 5""",3750000,87,62,62,64,74,53,75,77,50,55,58,74,69,44,43,62,50,78,67,64,32,70,57,77,62,65,72,71,74,76,60,51,35,68,32,63,66,85,85,81,88,77,55,73,77,82,79,75,75,82,84,79,79,74,80,78,82,74,82,80,25,51,45,20,40,25,5,50,60,10,15,20,5,5,35,40,20,2,5,8,45,4,5,3,8,4,30,4,3,4,3,7,20,0,5,10,5,20,50,15,0,75,10,0,0,100,5,0,0,0,0,0,0,0,99,40,43,45,3,40,0,0,55,35,2,0,0,0,0,30,0,35,20,0,0,0,5,0,54,76,62,70,57,90,65
2360,Singler,Kyle,http://mtdb.com/nba2k16/player/kyle-singler/,230,25,2170,5/4/1988,5,4,R:4 P:3,"10' 11""",4500000,80,70,53,40,46,52,57,58,68,72,82,85,76,71,33,76,64,62,35,50,58,64,50,64,61,65,68,69,72,54,40,64,40,75,57,52,40,85,88,84,88,62,55,71,85,84,85,86,88,87,87,89,89,90,90,84,84,83,82,87,25,63,15,45,15,10,35,15,15,20,30,40,45,25,64,18,20,4,3,9,40,3,13,3,3,9,75,2,12,4,3,14,25,35,5,35,15,60,50,5,15,45,35,0,20,80,25,5,30,0,0,0,15,0,60,50,33,46,3,0,0,5,15,0,3,0,0,0,0,5,5,5,0,0,0,3,10,5,62,72,58,60,53,68,30
1574,Morrow,Anthony,http://mtdb.com/nba2k16/player/anthony-morrow/,210,25,1574,9/27/1985,2,8,R:1 P:0,"13' 3""",3344000,71,70,55,40,64,49,84,93,88,89,84,93,88,66,30,68,69,40,36,47,59,40,37,61,61,40,64,61,43,28,25,30,25,68,66,64,36,87,52,94,80,61,70,74,75,82,76,78,80,80,81,75,75,77,74,78,80,82,81,73,25,55,5,25,0,0,0,4,5,20,30,35,40,30,71,10,30,6,4,10,70,3,14,8,2,9,80,3,12,6,3,10,50,35,15,50,10,40,53,5,5,60,30,0,20,80,20,5,50,0,0,0,0,0,99,20,30,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,69,55,65,55,28,88,10
4451,Payne,Cameron,http://mtdb.com/nba2k16/player/cameron-payne/,185,25,4451,8/8/1994,22,1,R:2 P:14,"9' 10""",2021520,74,70,36,25,31,76,73,70,73,75,75,77,78,76,84,80,81,29,27,25,70,52,41,55,80,40,60,62,51,31,25,25,25,75,80,72,39,82,75,55,85,55,50,79,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,99,65,15,40,0,0,0,10,5,25,45,75,60,65,81,36,5,4,2,3,15,5,10,5,4,7,60,5,9,5,2,3,15,1,25,15,1,85,48,5,5,85,5,20,30,50,75,25,50,25,30,15,40,0,90,50,84,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15,80,45,70,55,41,54,25
4113,McGary,Mitch,http://mtdb.com/nba2k16/player/mitch-mcgary/,250,25,4113,6/6/1992,34,2,R:1 P:21,"1' 4""",1463040,84,42,58,70,65,65,69,75,52,72,25,25,62,37,29,52,34,68,79,85,52,45,66,68,63,50,64,62,72,75,70,60,35,61,52,78,78,80,85,78,85,68,50,75,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,76,99,35,70,15,70,25,70,80,75,10,15,25,30,15,52,58,55,7,1,1,50,2,1,8,4,1,0,3,2,7,3,2,40,0,0,5,0,15,52,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,99,45,29,67,38,99,0,0,40,25,34,20,30,0,0,0,0,0,35,20,30,15,0,0,55,75,62,76,78,66,55
1388,Novak,Steve,http://mtdb.com/nba2k16/player/steve-novak/,235,25,1388,6/13/1983,6,10,R:1 P:2,"3' 5""",3750001,80,48,62,45,56,25,70,84,70,77,82,86,88,45,36,84,53,44,30,53,44,55,45,56,25,45,58,54,54,42,25,38,25,54,44,55,59,85,45,98,90,56,70,70,85,84,70,85,86,86,88,87,85,86,86,88,89,90,91,89,25,61,5,5,0,0,0,5,0,0,10,15,20,5,35,0,0,0,5,13,35,0,16,0,2,25,85,7,21,0,0,11,15,0,0,75,0,20,51,40,0,60,0,0,0,100,0,0,0,0,0,0,0,0,99,10,36,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,30,25,23,10,31,24,10
4160,Huestis,Josh,http://mtdb.com/nba2k16/player/josh-huestis/,230,25,4160,12/19/1991,44,1,R:2 P:29,"11' 9""",1140240,74,58,40,42,40,32,71,70,52,60,50,71,66,52,37,34,34,33,40,33,78,74,42,79,73,65,78,75,77,61,40,60,40,66,64,80,66,75,80,35,60,79,30,74,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,82,50,43,35,40,35,40,65,40,15,5,25,30,35,15,59,35,20,4,3,6,25,3,9,4,3,5,35,4,10,5,3,6,20,40,10,25,25,30,50,10,10,50,10,10,20,70,15,0,30,0,0,0,25,0,40,40,37,55,3,0,0,5,5,5,2,0,0,0,0,0,0,0,5,0,0,0,10,5,58,35,64,50,42,64,35
1601,Rubio,Ricky,http://mtdb.com/nba2k16/player/ricky-rubio/,180,26,1601,10/21/1990,9,5,R:4 P:5,"13' 0""",12700000,71,77,40,25,26,68,68,69,77,82,68,73,80,85,90,84,87,50,40,70,74,80,27,76,81,60,81,70,72,32,25,25,25,68,77,60,27,88,73,75,93,76,50,78,84,85,75,81,82,83,82,81,80,65,82,83,81,82,81,77,25,65,5,80,0,0,0,5,0,35,75,70,95,80,78,9,5,6,7,3,85,14,9,5,8,6,40,17,5,1,6,4,50,15,25,30,25,89,50,10,10,70,10,40,0,60,25,25,35,15,25,15,35,15,70,30,90,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,50,74,55,74,64,28,60,20
1175,Martin,Kevin,http://mtdb.com/nba2k16/player/kevin-martin/,185,26,1175,2/1/1983,23,12,R:1 P:26,"15' 2""",7085000,83,80,63,30,44,74,74,71,82,84,81,86,88,78,47,77,70,33,33,52,68,59,27,71,60,50,68,71,60,32,40,62,40,76,77,69,31,93,58,84,75,71,80,79,85,81,77,78,73,84,85,83,84,80,78,70,80,79,71,76,25,80,10,40,10,35,50,75,5,20,65,80,60,45,81,13,40,11,8,6,90,8,12,6,7,8,70,4,6,6,4,1,30,19,25,40,35,70,47,25,15,25,35,0,40,60,40,10,45,35,0,0,25,10,90,55,47,93,16,0,15,0,50,0,14,0,0,0,0,25,25,25,0,0,0,13,20,10,66,68,68,64,29,46,10
4091,Wiggins,Andrew,http://mtdb.com/nba2k16/player/andrew-wiggins/,200,26,4091,2/23/1995,22,2,R:1 P:1,"8' 9""",5758680,75,75,61,45,55,76,73,72,70,73,72,76,75,73,39,68,54,49,50,48,83,75,52,75,61,75,82,79,81,62,40,95,40,84,86,98,48,85,85,85,85,75,80,86,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,82,25,70,35,40,15,15,10,20,10,30,55,65,60,40,74,44,60,7,4,2,85,4,4,4,4,1,40,6,4,9,6,1,50,55,25,20,30,70,53,15,25,30,30,0,20,80,45,30,50,0,0,15,40,0,70,70,39,79,9,0,35,65,40,10,6,0,0,1,1,35,25,35,25,10,0,13,10,5,78,80,70,70,60,13,65
365,Garnett,Kevin,http://mtdb.com/nba2k16/player/kevin-garnett/,253,26,365,5/19/1976,21,21,R:2 P:5,"13' 1""",8500000,85,63,81,71,75,45,78,82,82,87,30,36,80,49,50,65,49,75,53,93,42,64,53,80,75,70,78,81,80,73,75,61,45,40,42,54,63,75,75,65,70,80,40,97,90,90,74,90,88,89,89,79,79,88,75,75,79,88,87,77,99,53,20,15,20,15,45,75,45,5,10,10,25,20,60,15,30,11,10,1,80,12,1,9,18,1,2,11,1,4,5,1,95,25,0,15,45,25,50,10,15,25,50,0,0,99,0,0,0,0,0,0,0,0,99,40,50,62,26,20,60,50,20,10,25,30,20,1,0,20,20,20,5,10,5,13,15,0,60,80,66,80,69,54,80
4472,Towns,Karl-Anthony,http://mtdb.com/nba2k16/player/karl-anthony-towns/,250,26,4472,11/15/1995,32,1,R:2 P:1,"6' 9""",5703600,85,54,70,78,74,77,76,81,70,78,49,65,81,62,44,60,55,79,81,78,54,60,87,81,64,50,66,70,77,80,80,50,40,61,65,69,70,82,82,58,80,81,40,89,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,99,74,65,10,60,15,15,75,65,5,5,10,15,5,58,68,50,6,2,0,50,3,1,4,4,1,2,3,1,5,2,0,65,7,0,10,25,35,50,5,5,85,5,0,0,99,0,0,0,0,0,0,0,0,90,70,44,85,75,50,10,50,40,40,36,35,15,0,0,15,15,15,30,35,15,15,15,0,40,78,64,80,70,42,72
2014,Pekovic,Nikola,http://mtdb.com/nba2k16/player/nikola-pekovic/,290,26,1864,1/3/1986,14,6,R:3 P:1,"1' 6""",12100000,97,53,70,86,78,76,63,65,43,50,25,25,83,35,31,58,32,79,80,78,41,59,51,70,59,60,68,80,68,80,70,54,40,43,41,49,98,85,83,80,74,70,75,78,84,85,84,83,81,82,84,79,79,83,82,68,68,79,79,80,99,80,60,15,30,5,20,75,75,0,10,10,25,5,58,76,85,6,1,1,30,1,1,2,1,1,0,1,1,6,1,1,10,0,0,10,20,25,54,5,5,85,5,0,0,99,0,0,0,0,0,0,0,0,99,50,31,81,80,99,20,5,55,40,72,35,35,0,0,25,25,25,25,5,35,30,0,0,35,76,48,70,66,52,65
2774,Dieng,Gorgui,http://mtdb.com/nba2k16/player/gorgui-dieng/,245,26,2707,1/18/1990,5,3,R:1 P:21,"0' 7""",1474440,84,59,55,84,68,69,69,83,58,73,30,36,78,35,41,62,31,74,76,78,52,59,82,71,62,65,54,60,77,64,70,64,40,54,52,70,73,84,83,82,76,71,60,76,83,81,80,82,81,82,83,83,84,84,82,83,84,81,81,84,25,44,40,10,70,20,60,99,65,5,5,5,5,5,57,56,40,11,2,0,55,3,1,5,4,0,1,4,1,10,3,0,39,5,0,5,20,40,50,15,20,25,40,0,0,99,15,0,0,0,0,0,0,0,90,70,41,53,22,99,0,20,35,10,19,15,5,0,0,0,0,0,30,0,15,8,10,0,48,8,45,99,82,62,91
2767,Muhammad,Shabazz,http://mtdb.com/nba2k16/player/shabazz-muhammad/,225,26,2700,11/13/1992,15,3,R:1 P:14,"11' 9""",2056920,79,78,52,82,70,77,84,87,65,68,78,79,71,79,38,65,72,55,65,56,53,58,40,51,58,55,61,60,52,34,70,90,45,67,70,75,56,85,74,82,82,51,75,75,80,81,82,80,80,83,80,81,82,80,74,82,81,80,80,80,99,63,15,55,5,25,70,15,10,23,60,55,50,35,73,45,75,14,1,5,50,3,5,5,3,2,30,3,3,5,4,2,27,35,5,30,17,78,62,5,10,90,10,20,40,60,15,25,5,0,0,0,0,0,35,35,38,85,25,0,0,10,15,0,25,0,65,0,0,5,5,5,20,0,0,3,5,5,62,43,68,76,32,46,31
4426,Jones,Tyus,http://mtdb.com/nba2k16/player/tyus-jones/,185,26,4426,7/13/1995,1,1,R:2 P:24,"9' 6""",1282080,74,78,40,28,35,58,70,71,75,77,75,78,88,80,74,77,76,41,35,52,65,60,32,60,67,40,58,61,60,30,25,30,25,65,72,57,34,85,87,45,70,60,45,75,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,25,72,10,65,0,1,0,6,5,57,55,75,80,60,84,36,15,4,2,3,25,5,10,5,4,7,60,5,9,5,2,3,72,60,40,35,25,74,54,0,15,95,5,60,35,40,50,40,60,25,40,45,65,50,90,55,74,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,35,68,69,68,56,28,28,68
4101,LaVine,Zach,http://mtdb.com/nba2k16/player/zach-lavine/,181,26,4101,3/10/1995,8,2,R:1 P:13,"6' 1""",2148360,77,74,58,44,38,67,64,68,71,71,75,79,84,76,72,73,73,48,33,53,60,45,35,52,61,40,60,61,64,49,60,96,30,81,82,97,44,92,80,74,84,52,50,78,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,82,99,60,15,30,20,30,85,99,15,35,65,70,75,40,84,33,30,4,4,3,70,8,10,2,7,5,50,9,7,3,3,2,55,25,35,15,5,80,48,10,40,5,45,25,25,50,25,5,35,10,5,15,45,15,80,70,72,77,11,0,0,5,15,0,9,0,0,0,0,5,5,5,0,0,0,3,30,10,75,64,68,67,60,36,35
2615,Bjelica,Nemanja,http://mtdb.com/nba2k16/player/nemanja-bjelica/,234,26,2550,5/9/1988,88,8,R:3 P:5,"9' 7""",3950001,70,70,68,45,58,66,73,77,65,74,71,82,78,68,54,54,54,67,64,70,69,50,38,65,62,66,60,57,60,50,45,70,45,67,69,52,44,86,86,73,73,65,62,74,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,25,74,45,30,10,15,5,40,20,15,10,5,5,10,50,49,25,6,3,2,40,4,4,4,6,4,30,4,4,5,3,2,60,50,10,20,5,45,50,5,10,65,20,10,20,70,25,5,50,0,0,0,30,5,99,30,54,61,12,15,25,15,15,0,9,20,10,5,5,10,10,40,5,5,10,10,5,0,62,55,60,60,55,66,55
4107,Payne,Adreian,http://mtdb.com/nba2k16/player/adreian-payne/,239,26,4107,2/19/1991,33,2,R:1 P:15,"8' 9""",1938840,80,52,60,65,64,54,76,79,74,76,38,42,65,58,32,42,40,72,61,70,57,50,50,73,60,55,68,70,74,77,70,75,40,60,57,69,50,80,62,50,64,73,45,72,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,82,99,54,35,15,30,15,80,75,45,10,10,15,20,5,58,36,35,10,5,1,50,10,2,6,10,2,2,9,2,5,1,1,15,25,20,20,15,70,50,10,10,75,5,10,50,40,40,25,30,25,0,15,30,15,90,50,32,60,6,50,0,10,20,0,4,0,0,0,0,10,10,10,5,0,0,5,15,0,65,64,62,59,75,90,15
597,Miller,Andre,http://mtdb.com/nba2k16/player/andre-miller/,200,26,597,3/19/1976,7,17,R:1 P:8,"14' 6""",947276,84,79,70,55,70,55,73,84,70,78,69,70,75,84,79,80,82,39,41,50,70,60,35,73,60,65,70,74,77,52,25,25,25,67,68,57,54,85,60,80,93,73,55,88,94,95,95,96,95,96,95,94,94,94,94,82,94,94,95,95,50,43,25,75,0,0,0,2,10,35,55,65,50,60,81,49,45,7,2,2,50,2,4,5,1,3,10,2,4,13,5,1,30,45,50,5,60,80,55,15,15,55,15,40,40,20,55,30,35,30,5,20,30,20,80,65,79,54,12,0,35,0,50,50,11,5,0,0,0,35,35,35,40,20,30,33,50,20,65,69,68,58,32,54,50
2754,Bennett,Anthony,http://mtdb.com/nba2k16/player/anthony-bennett/,259,26,2687,3/14/1993,24,3,R:1 P:1,"1' 0""",5803560,86,59,69,68,72,59,48,62,60,72,75,72,64,52,36,65,33,60,57,80,50,68,53,48,61,45,52,60,55,75,80,70,45,64,50,75,75,80,80,62,74,48,30,73,80,80,80,63,76,80,80,81,78,69,76,80,80,80,80,76,25,69,40,20,45,45,65,80,50,31,30,55,40,30,52,29,15,5,5,1,50,14,2,3,15,3,5,11,3,3,4,2,54,35,5,30,45,50,47,25,65,25,75,0,0,99,25,20,15,5,0,0,10,0,70,80,36,62,12,80,25,40,25,25,10,15,10,0,0,20,20,25,15,10,15,18,10,0,79,22,72,68,55,52,79
4190,Rudez,Damjan,http://mtdb.com/nba2k16/player/damjan-rudez/,200,26,4190,6/17/1986,10,2,R:1 P:0,"3' 9""",1149500,74,62,45,44,58,36,64,68,82,85,81,85,69,79,34,64,57,31,29,35,51,48,35,57,56,25,58,59,46,54,50,35,25,52,54,45,46,80,80,74,61,57,55,70,84,85,85,86,80,81,82,83,84,82,82,74,81,80,83,81,25,78,35,25,1,2,0,40,30,20,10,10,25,5,44,2,5,3,9,18,50,4,20,1,3,11,70,3,11,3,4,8,30,20,5,50,15,35,51,5,5,55,35,0,99,0,0,0,40,0,0,0,0,0,99,40,34,48,22,20,25,40,20,10,19,15,5,0,0,15,15,15,25,15,15,15,15,0,50,62,40,60,53,52,35
2459,Lillard,Damian,http://mtdb.com/nba2k16/player/damian-lillard/,195,27,2449,7/15/1990,0,4,R:5 P:6,"14' 10""",4236287,95,91,38,30,42,77,72,71,79,80,77,78,86,88,78,95,91,54,34,54,69,77,37,78,68,70,73,78,72,25,25,85,35,86,89,89,66,91,90,96,98,70,95,86,98,96,97,97,96,98,99,99,99,98,97,99,98,98,98,98,99,88,5,85,0,35,80,75,5,15,85,80,85,90,99,36,35,4,2,3,65,5,10,5,4,7,95,5,9,5,2,3,40,60,15,30,20,84,52,20,5,35,40,60,20,20,35,25,45,15,35,15,35,25,90,70,78,94,1,0,0,5,15,0,1,0,0,5,0,5,5,5,0,0,0,3,45,30,82,66,80,65,34,40,20
